Name:	PLC01:PID:N033_36_Out:Val/x/t	Bezeichnung:	Velo. Ventiladores
21.06.13 00:01:47	91.000000	1371790907
21.06.13 06:09:15	93.250000	1371812955
21.06.13 11:25:06	97.500000	1371831906
21.06.13 11:25:12	87.500000	1371831912
21.06.13 11:25:18	77.500000	1371831918
21.06.13 11:25:24	67.500000	1371831924
21.06.13 11:25:30	57.500000	1371831930
21.06.13 11:25:36	47.500000	1371831936
21.06.13 11:25:42	37.500000	1371831942
21.06.13 11:25:48	27.500000	1371831948
21.06.13 11:25:54	17.500000	1371831954
21.06.13 11:26:00	7.500000	1371831960
21.06.13 11:26:29	25.000000	1371831989
21.06.13 19:31:01	92.500000	1371861061
21.06.13 20:08:05	65.000000	1371863285
21.06.13 23:13:01	60.250000	1371874381
21.06.13 23:13:07	88.725000	1371874387
21.06.13 23:13:13	79.625000	1371874393
21.06.13 23:13:19	70.525000	1371874399
21.06.13 23:13:25	61.425000	1371874405
21.06.13 23:13:31	52.325000	1371874411
21.06.13 23:13:37	43.225000	1371874417
21.06.13 23:13:43	34.125000	1371874423
21.06.13 23:13:49	25.025000	1371874429
21.06.13 23:13:55	15.925000	1371874435
21.06.13 23:14:01	6.825000	1371874441
21.06.13 23:14:30	22.750000	1371874470
22.06.13 06:08:02	93.250000	1371899282
22.06.13 11:01:07	97.500000	1371916867
22.06.13 11:01:14	87.500000	1371916874
22.06.13 11:01:20	77.500000	1371916880
22.06.13 11:01:25	67.500000	1371916885
22.06.13 11:01:31	57.500000	1371916891
22.06.13 11:01:37	47.500000	1371916897
22.06.13 11:01:43	37.500000	1371916903
22.06.13 11:01:50	27.500000	1371916910
22.06.13 11:01:55	17.500000	1371916915
22.06.13 11:02:01	7.500000	1371916921
22.06.13 11:02:31	25.000000	1371916951
22.06.13 19:19:02	92.500000	1371946742
22.06.13 19:50:56	65.000000	1371948656
22.06.13 22:55:02	60.250000	1371959702
22.06.13 22:55:08	88.725000	1371959708
22.06.13 22:55:14	79.625000	1371959714
22.06.13 22:55:20	70.525000	1371959720
22.06.13 22:55:26	61.425000	1371959726
22.06.13 22:55:32	52.325000	1371959732
22.06.13 22:55:42	43.225000	1371959742
22.06.13 22:55:44	34.125000	1371959744
22.06.13 22:55:50	25.025000	1371959750
22.06.13 22:55:56	15.925000	1371959756
22.06.13 22:56:02	6.825000	1371959762
22.06.13 22:56:31	22.750000	1371959791
23.06.13 05:57:29	93.250000	1371985049
23.06.13 11:13:09	97.500000	1372003989
23.06.13 11:13:15	87.500000	1372003995
23.06.13 11:13:21	77.500000	1372004001
23.06.13 11:13:27	67.500000	1372004007
23.06.13 11:13:33	57.500000	1372004013
23.06.13 11:13:39	47.500000	1372004019
23.06.13 11:13:45	37.500000	1372004025
23.06.13 11:13:51	27.500000	1372004031
23.06.13 11:13:57	17.500000	1372004037
23.06.13 11:14:03	7.500000	1372004043
23.06.13 11:14:32	25.000000	1372004072
23.06.13 19:31:03	92.500000	1372033863
23.06.13 20:02:33	65.000000	1372035753
23.06.13 23:07:03	60.250000	1372046823
23.06.13 23:07:09	88.725000	1372046829
23.06.13 23:07:16	79.625000	1372046836
23.06.13 23:07:21	70.525000	1372046841
23.06.13 23:07:28	61.425000	1372046848
23.06.13 23:07:34	52.325000	1372046854
23.06.13 23:07:39	43.225000	1372046859
23.06.13 23:07:46	34.125000	1372046866
23.06.13 23:07:51	25.025000	1372046871
23.06.13 23:07:58	15.925000	1372046878
23.06.13 23:08:03	6.825000	1372046883
23.06.13 23:08:33	22.750000	1372046913
24.06.13 05:54:27	93.250000	1372071267
24.06.13 10:55:10	97.500000	1372089310
24.06.13 10:55:16	87.500000	1372089316
24.06.13 10:55:22	77.500000	1372089322
24.06.13 10:55:28	67.500000	1372089328
24.06.13 10:55:34	57.500000	1372089334
24.06.13 10:55:42	47.500000	1372089342
24.06.13 10:55:46	37.500000	1372089346
24.06.13 10:55:52	27.500000	1372089352
24.06.13 10:55:58	17.500000	1372089358
24.06.13 10:56:04	7.500000	1372089364
24.06.13 10:56:33	25.000000	1372089393
24.06.13 19:55:05	92.500000	1372121705
24.06.13 20:26:27	65.000000	1372123587
24.06.13 23:31:05	60.250000	1372134665
24.06.13 23:31:11	88.725000	1372134671
24.06.13 23:31:17	79.625000	1372134677
24.06.13 23:31:23	70.525000	1372134683
24.06.13 23:31:29	61.425000	1372134689
24.06.13 23:31:35	52.325000	1372134695
24.06.13 23:31:41	43.225000	1372134701
24.06.13 23:31:47	34.125000	1372134707
24.06.13 23:31:53	25.025000	1372134713
24.06.13 23:31:59	15.925000	1372134719
24.06.13 23:32:05	6.825000	1372134725
24.06.13 23:32:34	22.750000	1372134754
25.06.13 06:10:50	93.250000	1372158650
25.06.13 11:25:12	97.500000	1372177512
25.06.13 11:25:18	87.500000	1372177518
25.06.13 11:25:24	77.500000	1372177524
25.06.13 11:25:29	67.500000	1372177529
25.06.13 11:25:35	57.500000	1372177535
25.06.13 11:25:42	47.500000	1372177542
25.06.13 11:25:48	37.500000	1372177548
25.06.13 11:25:54	27.500000	1372177554
25.06.13 11:25:59	17.500000	1372177559
25.06.13 11:26:06	7.500000	1372177566
25.06.13 11:26:35	25.000000	1372177595
25.06.13 19:31:06	92.500000	1372206666
25.06.13 20:07:42	65.000000	1372208862
25.06.13 23:13:06	60.250000	1372219986
25.06.13 23:13:12	88.725000	1372219992
25.06.13 23:13:18	79.625000	1372219998
25.06.13 23:13:24	70.525000	1372220004
25.06.13 23:13:30	61.425000	1372220010
25.06.13 23:13:36	52.325000	1372220016
25.06.13 23:13:42	43.225000	1372220022
25.06.13 23:13:48	34.125000	1372220028
25.06.13 23:13:54	25.025000	1372220034
25.06.13 23:14:00	15.925000	1372220040
25.06.13 23:14:06	6.825000	1372220046
25.06.13 23:14:35	22.750000	1372220075
26.06.13 05:44:56	93.250000	1372243496
26.06.13 11:01:13	97.500000	1372262473
26.06.13 11:01:19	87.500000	1372262479
26.06.13 11:01:25	77.500000	1372262485
26.06.13 11:01:31	67.500000	1372262491
26.06.13 11:01:37	57.500000	1372262497
26.06.13 11:01:43	47.500000	1372262503
26.06.13 11:01:49	37.500000	1372262509
26.06.13 11:01:55	27.500000	1372262515
26.06.13 11:02:01	17.500000	1372262521
26.06.13 11:02:07	7.500000	1372262527
26.06.13 11:02:36	25.000000	1372262556
26.06.13 19:19:07	92.500000	1372292347
26.06.13 19:19:47	70.000000	1372292387
26.06.13 20:03:29	65.000000	1372295009
26.06.13 23:07:08	60.250000	1372306028
26.06.13 23:07:14	88.725000	1372306034
26.06.13 23:07:19	79.625000	1372306039
26.06.13 23:07:25	70.525000	1372306045
26.06.13 23:07:32	61.425000	1372306052
26.06.13 23:07:38	52.325000	1372306058
26.06.13 23:07:44	43.225000	1372306064
26.06.13 23:07:50	34.125000	1372306070
26.06.13 23:07:55	25.025000	1372306075
26.06.13 23:08:02	15.925000	1372306082
26.06.13 23:08:08	6.825000	1372306088
26.06.13 23:08:37	22.750000	1372306117
27.06.13 05:44:41	93.250000	1372329881
27.06.13 10:49:14	97.500000	1372348154
27.06.13 10:49:20	87.500000	1372348160
27.06.13 10:49:26	77.500000	1372348166
27.06.13 10:49:32	67.500000	1372348172
27.06.13 10:49:38	57.500000	1372348178
27.06.13 10:49:44	47.500000	1372348184
27.06.13 10:49:50	37.500000	1372348190
27.06.13 10:49:56	27.500000	1372348196
27.06.13 10:50:02	17.500000	1372348202
27.06.13 10:50:08	7.500000	1372348208
27.06.13 10:50:37	25.000000	1372348237
27.06.13 22:55:15	88.725000	1372391715
27.06.13 22:55:21	79.625000	1372391721
27.06.13 22:55:27	70.525000	1372391727
27.06.13 22:55:33	61.425000	1372391733
27.06.13 22:55:39	52.325000	1372391739
27.06.13 22:55:45	43.225000	1372391745
27.06.13 22:55:51	34.125000	1372391751
27.06.13 22:55:57	25.025000	1372391757
27.06.13 22:56:03	15.925000	1372391763
27.06.13 22:56:09	6.825000	1372391769
27.06.13 22:56:38	22.750000	1372391798
28.06.13 05:54:22	93.250000	1372416862
28.06.13 11:07:16	97.500000	1372435636
28.06.13 11:07:22	87.500000	1372435642
28.06.13 11:07:28	77.500000	1372435648
28.06.13 11:07:33	67.500000	1372435653
28.06.13 11:07:40	57.500000	1372435660
28.06.13 11:07:46	47.500000	1372435666
28.06.13 11:07:51	37.500000	1372435671
28.06.13 11:07:58	27.500000	1372435678
28.06.13 11:08:04	17.500000	1372435684
28.06.13 11:08:10	7.500000	1372435690
28.06.13 11:08:39	25.000000	1372435719
28.06.13 19:43:10	92.500000	1372466590
28.06.13 20:08:30	65.000000	1372468110
28.06.13 23:13:10	60.250000	1372479190
28.06.13 23:13:16	88.725000	1372479196
28.06.13 23:13:22	79.625000	1372479202
28.06.13 23:13:28	70.525000	1372479208
28.06.13 23:13:34	61.425000	1372479214
28.06.13 23:13:40	52.325000	1372479220
28.06.13 23:13:46	43.225000	1372479226
28.06.13 23:13:52	34.125000	1372479232
28.06.13 23:13:58	25.025000	1372479238
28.06.13 23:14:04	15.925000	1372479244
28.06.13 23:14:10	6.825000	1372479250
28.06.13 23:14:39	22.750000	1372479279
29.06.13 05:52:04	93.250000	1372503124
29.06.13 10:55:17	97.500000	1372521317
29.06.13 10:55:23	87.500000	1372521323
29.06.13 10:55:29	77.500000	1372521329
29.06.13 10:55:35	67.500000	1372521335
29.06.13 10:55:41	57.500000	1372521341
29.06.13 10:55:47	47.500000	1372521347
29.06.13 10:55:53	37.500000	1372521353
29.06.13 10:55:59	27.500000	1372521359
